CustomerID,Recency,Frequency,Monetary,Cluster,Cluster_Name
13391.0,204,1,59.8,1,مشتریان VIP 🟢
13395.0,185,1,307.72,1,مشتریان VIP 🟢
13398.0,192,1,457.34,1,مشتریان VIP 🟢
13420.0,150,2,159.85,1,مشتریان VIP 🟢
13439.0,255,1,283.71,1,مشتریان VIP 🟢
13452.0,259,2,590.0,1,مشتریان VIP 🟢
13453.0,166,2,356.97999999999996,1,مشتریان VIP 🟢
13462.0,253,1,151.5,1,مشتریان VIP 🟢
13466.0,184,1,307.9,1,مشتریان VIP 🟢
13474.0,236,1,229.59,1,مشتریان VIP 🟢
13475.0,191,4,1431.78,1,مشتریان VIP 🟢
13476.0,179,2,1238.47,1,مشتریان VIP 🟢
13479.0,201,2,300.95,1,مشتریان VIP 🟢
13482.0,232,1,184.64,1,مشتریان VIP 🟢
13484.0,241,1,313.8,1,مشتریان VIP 🟢
13485.0,233,1,454.24,1,مشتریان VIP 🟢
13493.0,275,2,618.63,1,مشتریان VIP 🟢
13494.0,312,1,316.26000000000005,1,مشتریان VIP 🟢
13497.0,283,2,348.05,1,مشتریان VIP 🟢
13501.0,288,1,1340.32,1,مشتریان VIP 🟢
13506.0,316,2,458.52,1,مشتریان VIP 🟢
13508.0,244,1,110.97,1,مشتریان VIP 🟢
13512.0,261,1,251.21,1,مشتریان VIP 🟢
13531.0,205,2,483.8,1,مشتریان VIP 🟢
13533.0,183,3,270.79,1,مشتریان VIP 🟢
13551.0,319,1,91.80000000000001,1,مشتریان VIP 🟢
13561.0,216,1,141.85999999999999,1,مشتریان VIP 🟢
13568.0,173,1,192.85,1,مشتریان VIP 🟢
13570.0,243,1,239.49,1,مشتریان VIP 🟢
13572.0,206,1,1384.25,1,مشتریان VIP 🟢
13581.0,309,1,118.0,1,مشتریان VIP 🟢
13583.0,156,1,781.03,1,مشتریان VIP 🟢
13584.0,307,1,142.4,1,مشتریان VIP 🟢
13600.0,312,1,219.52,1,مشتریان VIP 🟢
13615.0,319,1,417.69,1,مشتریان VIP 🟢
13618.0,174,1,177.34,1,مشتریان VIP 🟢
13626.0,253,1,257.23,1,مشتریان VIP 🟢
13642.0,216,1,354.8,1,مشتریان VIP 🟢
13649.0,257,2,346.6,1,مشتریان VIP 🟢
13656.0,165,2,379.65,1,مشتریان VIP 🟢
13659.0,206,2,1573.2,1,مشتریان VIP 🟢
13663.0,179,1,189.47,1,مشتریان VIP 🟢
13667.0,149,1,305.02,1,مشتریان VIP 🟢
13672.0,301,2,186.39000000000001,1,مشتریان VIP 🟢
13675.0,151,2,486.82000000000005,1,مشتریان VIP 🟢
13678.0,152,1,232.6,1,مشتریان VIP 🟢
13682.0,187,1,59.5,1,مشتریان VIP 🟢
13684.0,286,1,67.23,1,مشتریان VIP 🟢
13686.0,183,1,72.0,1,مشتریان VIP 🟢
13699.0,155,1,308.58000000000004,1,مشتریان VIP 🟢
13703.0,318,1,99.5,1,مشتریان VIP 🟢
13706.0,303,1,330.79,1,مشتریان VIP 🟢
13707.0,267,2,806.41,1,مشتریان VIP 🟢
13708.0,271,1,296.88,1,مشتریان VIP 🟢
13711.0,219,2,252.06,1,مشتریان VIP 🟢
13712.0,247,1,228.84,1,مشتریان VIP 🟢
13715.0,281,5,1079.34,1,مشتریان VIP 🟢
13716.0,269,1,138.28,1,مشتریان VIP 🟢
13718.0,246,2,306.55,1,مشتریان VIP 🟢
13723.0,217,1,199.85000000000002,1,مشتریان VIP 🟢
13731.0,219,2,610.59,1,مشتریان VIP 🟢
13737.0,200,1,339.59999999999997,1,مشتریان VIP 🟢
13740.0,241,1,350.75,1,مشتریان VIP 🟢
13745.0,162,1,300.04,1,مشتریان VIP 🟢
13747.0,374,1,79.6,1,مشتریان VIP 🟢
13751.0,288,1,296.25,1,مشتریان VIP 🟢
13753.0,288,1,741.26,1,مشتریان VIP 🟢
13754.0,152,2,282.59999999999997,1,مشتریان VIP 🟢
13762.0,219,1,306.72,1,مشتریان VIP 🟢
13781.0,251,1,127.84,1,مشتریان VIP 🟢
13786.0,367,1,230.39999999999998,1,مشتریان VIP 🟢
13800.0,310,1,558.32,1,مشتریان VIP 🟢
13803.0,255,1,277.07,1,مشتریان VIP 🟢
13807.0,367,1,112.6,1,مشتریان VIP 🟢
13809.0,305,1,155.05,1,مشتریان VIP 🟢
13811.0,184,3,814.5,1,مشتریان VIP 🟢
13819.0,302,3,1140.35,1,مشتریان VIP 🟢
13821.0,145,2,385.64,1,مشتریان VIP 🟢
13826.0,176,1,189.5,1,مشتریان VIP 🟢
13833.0,159,1,384.8,1,مشتریان VIP 🟢
13837.0,212,2,271.24,1,مشتریان VIP 🟢
13841.0,253,1,85.0,1,مشتریان VIP 🟢
13856.0,169,3,388.5,1,مشتریان VIP 🟢
13859.0,326,1,201.16,1,مشتریان VIP 🟢
13863.0,248,1,305.78,1,مشتریان VIP 🟢
13874.0,358,1,540.45,1,مشتریان VIP 🟢
13885.0,189,2,506.8,1,مشتریان VIP 🟢
13887.0,204,1,349.55,1,مشتریان VIP 🟢
13893.0,298,1,821.1,1,مشتریان VIP 🟢
13898.0,326,1,155.93,1,مشتریان VIP 🟢
13900.0,183,3,740.95,1,مشتریان VIP 🟢
13922.0,352,1,172.25,1,مشتریان VIP 🟢
13929.0,169,2,842.65,1,مشتریان VIP 🟢
13932.0,295,1,307.4,1,مشتریان VIP 🟢
13934.0,264,1,922.1,1,مشتریان VIP 🟢
13936.0,180,1,376.58,1,مشتریان VIP 🟢
13937.0,169,1,158.85,1,مشتریان VIP 🟢
13948.0,361,1,102.0,1,مشتریان VIP 🟢
13951.0,176,3,674.45,1,مشتریان VIP 🟢
13952.0,218,2,3251.071,1,مشتریان VIP 🟢
13955.0,154,2,322.96,1,مشتریان VIP 🟢
13963.0,308,4,664.54,1,مشتریان VIP 🟢
13967.0,146,1,80.7,1,مشتریان VIP 🟢
13973.0,287,1,264.7,1,مشتریان VIP 🟢
13976.0,207,1,357.98,1,مشتریان VIP 🟢
13990.0,213,1,311.3,1,مشتریان VIP 🟢
14000.0,211,1,635.66,1,مشتریان VIP 🟢
14009.0,198,2,695.61,1,مشتریان VIP 🟢
14012.0,278,1,328.8,1,مشتریان VIP 🟢
14016.0,162,4,4341.21,1,مشتریان VIP 🟢
14021.0,155,3,631.9,1,مشتریان VIP 🟢
14022.0,225,1,440.0,1,مشتریان VIP 🟢
14036.0,285,1,626.65,1,مشتریان VIP 🟢
14037.0,176,2,147.20000000000002,1,مشتریان VIP 🟢
14041.0,266,1,141.41,1,مشتریان VIP 🟢
14046.0,284,1,154.99,1,مشتریان VIP 🟢
14048.0,305,1,409.93,1,مشتریان VIP 🟢
14059.0,267,1,183.6,1,مشتریان VIP 🟢
14066.0,267,1,152.55,1,مشتریان VIP 🟢
14068.0,320,1,265.85,1,مشتریان VIP 🟢
14081.0,302,2,934.52,1,مشتریان VIP 🟢
14082.0,365,1,182.25,1,مشتریان VIP 🟢
14090.0,325,1,76.32000000000001,1,مشتریان VIP 🟢
14104.0,155,2,216.20999999999998,1,مشتریان VIP 🟢
14105.0,239,1,1266.23,1,مشتریان VIP 🟢
14114.0,274,2,386.53,1,مشتریان VIP 🟢
14117.0,144,1,90.0,1,مشتریان VIP 🟢
14130.0,319,1,483.86,1,مشتریان VIP 🟢
14142.0,373,1,311.81,1,مشتریان VIP 🟢
14148.0,234,1,157.2,1,مشتریان VIP 🟢
14149.0,221,1,446.62,1,مشتریان VIP 🟢
14154.0,239,2,1345.62,1,مشتریان VIP 🟢
14155.0,266,1,118.75,1,مشتریان VIP 🟢
14161.0,216,3,1110.52,1,مشتریان VIP 🟢
14162.0,174,2,289.36,1,مشتریان VIP 🟢
14165.0,276,1,122.53999999999999,1,مشتریان VIP 🟢
14176.0,297,4,576.9000000000001,1,مشتریان VIP 🟢
14185.0,331,1,197.65,1,مشتریان VIP 🟢
14195.0,202,2,1012.0,1,مشتریان VIP 🟢
14199.0,218,1,185.39999999999998,1,مشتریان VIP 🟢
14206.0,239,1,328.15999999999997,1,مشتریان VIP 🟢
14220.0,247,2,632.4,1,مشتریان VIP 🟢
14222.0,177,1,683.17,1,مشتریان VIP 🟢
14231.0,184,3,925.71,1,مشتریان VIP 🟢
14237.0,373,1,161.0,1,مشتریان VIP 🟢
14238.0,326,1,146.85,1,مشتریان VIP 🟢
14241.0,184,1,213.70000000000002,1,مشتریان VIP 🟢
14242.0,235,2,280.55,1,مشتریان VIP 🟢
14245.0,220,2,1693.45,1,مشتریان VIP 🟢
14247.0,278,1,136.76999999999998,1,مشتریان VIP 🟢
14248.0,318,1,302.58,1,مشتریان VIP 🟢
14256.0,260,2,969.0600000000001,1,مشتریان VIP 🟢
14264.0,155,2,333.97,1,مشتریان VIP 🟢
14267.0,163,3,1516.24,1,مشتریان VIP 🟢
14270.0,332,1,492.65000000000003,1,مشتریان VIP 🟢
14271.0,226,1,112.32,1,مشتریان VIP 🟢
14280.0,197,1,134.04,1,مشتریان VIP 🟢
14288.0,213,1,426.6,1,مشتریان VIP 🟢
14304.0,223,1,383.45,1,مشتریان VIP 🟢
14311.0,243,1,310.26,1,مشتریان VIP 🟢
14320.0,207,2,477.79,1,مشتریان VIP 🟢
14326.0,242,1,183.85,1,مشتریان VIP 🟢
14327.0,163,1,311.65,1,مشتریان VIP 🟢
14338.0,161,2,588.22,1,مشتریان VIP 🟢
14339.0,243,1,309.52,1,مشتریان VIP 🟢
14340.0,219,1,134.7,1,مشتریان VIP 🟢
14348.0,260,1,409.57,1,مشتریان VIP 🟢
14350.0,274,1,282.93,1,مشتریان VIP 🟢
14351.0,165,1,51.0,1,مشتریان VIP 🟢
14352.0,157,4,1078.96,1,مشتریان VIP 🟢
14353.0,215,1,90.6,1,مشتریان VIP 🟢
14355.0,366,1,174.4,1,مشتریان VIP 🟢
14368.0,320,1,155.0,1,مشتریان VIP 🟢
14371.0,295,1,100.5,1,مشتریان VIP 🟢
14373.0,358,1,76.55,1,مشتریان VIP 🟢
14375.0,185,1,257.68,1,مشتریان VIP 🟢
14377.0,191,2,617.05,1,مشتریان VIP 🟢
14386.0,297,1,142.4,1,مشتریان VIP 🟢
14393.0,218,1,67.95,1,مشتریان VIP 🟢
14400.0,149,1,574.7,1,مشتریان VIP 🟢
14411.0,311,1,1063.0,1,مشتریان VIP 🟢
14413.0,362,1,122.7,1,مشتریان VIP 🟢
14423.0,218,1,265.2,1,مشتریان VIP 🟢
14431.0,303,1,470.36,1,مشتریان VIP 🟢
14437.0,366,1,63.0,1,مشتریان VIP 🟢
14438.0,306,1,131.9,1,مشتریان VIP 🟢
14439.0,320,1,2661.24,1,مشتریان VIP 🟢
14442.0,205,2,1589.82,1,مشتریان VIP 🟢
14450.0,181,3,483.25,1,مشتریان VIP 🟢
14453.0,190,1,119.93,1,مشتریان VIP 🟢
14457.0,311,1,113.64,1,مشتریان VIP 🟢
14459.0,155,1,1837.92,1,مشتریان VIP 🟢
14461.0,148,3,2103.06,1,مشتریان VIP 🟢
14465.0,247,3,1058.6200000000001,1,مشتریان VIP 🟢
14476.0,257,1,215.7,1,مشتریان VIP 🟢
14479.0,254,2,316.25,1,مشتریان VIP 🟢
14481.0,165,2,636.51,1,مشتریان VIP 🟢
14483.0,282,1,137.1,1,مشتریان VIP 🟢
14489.0,207,1,463.38,1,مشتریان VIP 🟢
14491.0,175,2,340.93,1,مشتریان VIP 🟢
14496.0,312,2,538.8100000000001,1,مشتریان VIP 🟢
14497.0,309,1,475.37,1,مشتریان VIP 🟢
14501.0,184,2,251.21,1,مشتریان VIP 🟢
14512.0,188,2,275.28,1,مشتریان VIP 🟢
14532.0,236,4,932.85,1,مشتریان VIP 🟢
14536.0,260,1,171.8,1,مشتریان VIP 🟢
14542.0,186,1,103.25,1,مشتریان VIP 🟢
14548.0,151,2,652.8,1,مشتریان VIP 🟢
14549.0,311,1,289.24,1,مشتریان VIP 🟢
14552.0,152,1,165.07,1,مشتریان VIP 🟢
14570.0,281,2,218.06,1,مشتریان VIP 🟢
14573.0,180,9,1653.42,1,مشتریان VIP 🟢
14576.0,372,1,35.400000000000006,1,مشتریان VIP 🟢
14584.0,169,4,1042.26,1,مشتریان VIP 🟢
14586.0,277,1,237.36,1,مشتریان VIP 🟢
14589.0,372,1,39.75,1,مشتریان VIP 🟢
14600.0,306,1,393.33000000000004,1,مشتریان VIP 🟢
14603.0,275,1,660.0,1,مشتریان VIP 🟢
14616.0,243,3,406.08000000000004,1,مشتریان VIP 🟢
14619.0,246,1,394.44,1,مشتریان VIP 🟢
14620.0,206,2,412.78000000000003,1,مشتریان VIP 🟢
14622.0,185,1,320.58000000000004,1,مشتریان VIP 🟢
14625.0,196,2,899.63,1,مشتریان VIP 🟢
14632.0,263,1,114.56,1,مشتریان VIP 🟢
14633.0,266,1,344.90000000000003,1,مشتریان VIP 🟢
14643.0,170,2,693.8100000000001,1,مشتریان VIP 🟢
14645.0,157,2,597.09,1,مشتریان VIP 🟢
14647.0,201,1,243.22,1,مشتریان VIP 🟢
14656.0,169,2,291.05,1,مشتریان VIP 🟢
14669.0,242,3,1269.99,1,مشتریان VIP 🟢
14670.0,280,2,411.53,1,مشتریان VIP 🟢
14672.0,235,2,765.55,1,مشتریان VIP 🟢
14682.0,188,2,52.0,1,مشتریان VIP 🟢
14689.0,209,1,112.8,1,مشتریان VIP 🟢
14693.0,265,1,172.9,1,مشتریان VIP 🟢
14697.0,218,2,188.60999999999999,1,مشتریان VIP 🟢
14699.0,214,1,109.13000000000001,1,مشتریان VIP 🟢
14705.0,199,1,179.0,1,مشتریان VIP 🟢
14722.0,147,1,187.92000000000002,1,مشتریان VIP 🟢
14727.0,274,1,268.58,1,مشتریان VIP 🟢
14729.0,374,1,313.49,1,مشتریان VIP 🟢
14740.0,197,3,1448.21,1,مشتریان VIP 🟢
14747.0,249,1,328.2,1,مشتریان VIP 🟢
14760.0,297,1,89.2,1,مشتریان VIP 🟢
14762.0,264,1,300.52,1,مشتریان VIP 🟢
14770.0,232,2,876.42,1,مشتریان VIP 🟢
14779.0,281,3,386.15,1,مشتریان VIP 🟢
14782.0,320,1,200.10000000000002,1,مشتریان VIP 🟢
14795.0,166,1,131.45000000000002,1,مشتریان VIP 🟢
14803.0,162,3,845.55,1,مشتریان VIP 🟢
14813.0,370,2,155.43,1,مشتریان VIP 🟢
14816.0,197,1,271.85,1,مشتریان VIP 🟢
14817.0,200,2,1110.34,1,مشتریان VIP 🟢
14821.0,367,1,48.800000000000004,1,مشتریان VIP 🟢
14823.0,180,3,321.43,1,مشتریان VIP 🟢
14828.0,197,3,2139.76,1,مشتریان VIP 🟢
14840.0,268,1,62.85,1,مشتریان VIP 🟢
14847.0,149,1,309.4,1,مشتریان VIP 🟢
14850.0,312,1,325.75,1,مشتریان VIP 🟢
14867.0,186,3,710.28,1,مشتریان VIP 🟢
14870.0,262,1,327.25,1,مشتریان VIP 🟢
14873.0,210,1,519.68,1,مشتریان VIP 🟢
14886.0,253,1,364.8,1,مشتریان VIP 🟢
14888.0,207,1,369.2,1,مشتریان VIP 🟢
14889.0,336,1,135.9,1,مشتریان VIP 🟢
14890.0,254,1,125.65,1,مشتریان VIP 🟢
14891.0,148,2,554.38,1,مشتریان VIP 🟢
14896.0,205,2,468.77000000000004,1,مشتریان VIP 🟢
14905.0,158,2,616.15,1,مشتریان VIP 🟢
14920.0,213,2,977.77,1,مشتریان VIP 🟢
14924.0,246,1,310.05,1,مشتریان VIP 🟢
14932.0,366,1,363.53,1,مشتریان VIP 🟢
14935.0,297,1,1784.71,1,مشتریان VIP 🟢
14957.0,253,1,58.49,1,مشتریان VIP 🟢
14958.0,147,3,499.68,1,مشتریان VIP 🟢
14962.0,271,1,126.7,1,مشتریان VIP 🟢
14964.0,247,1,206.21,1,مشتریان VIP 🟢
14981.0,246,1,102.12,1,مشتریان VIP 🟢
14985.0,198,2,296.75,1,مشتریان VIP 🟢
14988.0,212,1,334.54,1,مشتریان VIP 🟢
14998.0,170,2,429.87,1,مشتریان VIP 🟢
15004.0,147,1,1246.32,1,مشتریان VIP 🟢
15007.0,159,1,156.91,1,مشتریان VIP 🟢
15016.0,173,1,170.04,1,مشتریان VIP 🟢
15019.0,267,1,266.0,1,مشتریان VIP 🟢
15032.0,256,3,4959.1,1,مشتریان VIP 🟢
15041.0,170,1,180.35,1,مشتریان VIP 🟢
15042.0,199,1,135.93,1,مشتریان VIP 🟢
15045.0,152,2,735.66,1,مشتریان VIP 🟢
15047.0,270,1,343.62,1,مشتریان VIP 🟢
15049.0,274,1,121.17000000000002,1,مشتریان VIP 🟢
15052.0,319,1,215.78,1,مشتریان VIP 🟢
15057.0,275,2,1489.5,1,مشتریان VIP 🟢
15063.0,213,1,370.79999999999995,1,مشتریان VIP 🟢
15069.0,179,1,1109.53,1,مشتریان VIP 🟢
15070.0,373,1,106.2,1,مشتریان VIP 🟢
15076.0,173,1,880.85,1,مشتریان VIP 🟢
15079.0,213,4,895.61,1,مشتریان VIP 🟢
15083.0,257,1,88.2,1,مشتریان VIP 🟢
15087.0,282,1,306.94,1,مشتریان VIP 🟢
15090.0,308,1,381.32,1,مشتریان VIP 🟢
15092.0,215,2,457.81,1,مشتریان VIP 🟢
15100.0,334,3,876.0,1,مشتریان VIP 🟢
15104.0,197,2,1027.44,1,مشتریان VIP 🟢
